user_id,recipe_id,rating,cuisine
213,ja_002961,5.0,japanese
213,it_003804,4.7,italian
213,ja_004369,2.8,japanese
213,it_000884,4.1,italian
213,it_001836,2.9,italian
214,ja_000608,2.2,japanese
214,it_000124,3.9,italian
214,it_004294,2.4,italian
214,ja_001253,3.7,japanese
214,it_002001,3.2,italian
214,ja_004402,4.6,japanese
214,ja_002795,3.7,japanese
214,it_003483,3.6,italian
214,ja_003848,2.3,japanese
214,ja_001147,4.1,japanese
214,ja_004757,4.4,japanese
214,ja_002100,2.8,japanese
214,it_002965,4.1,italian
214,ja_004162,3.1,japanese
214,ja_001997,2.8,japanese
214,ja_004522,2.7,japanese
214,ja_004423,4.3,japanese
214,ja_004746,3.0,japanese
214,ja_001176,3.4,japanese
214,it_000608,4.6,italian
215,it_002562,3.2,italian
215,it_004849,5.0,italian
215,it_001472,3.5,italian
215,it_001724,3.9,italian
215,it_002175,2.6,italian
215,it_003734,3.5,italian
215,ja_000134,5.0,japanese
215,it_000099,5.0,italian
215,ja_004480,2.3,japanese
215,it_003303,4.9,italian
215,ja_004531,3.4,japanese
215,ja_004659,1.1,japanese
215,ja_002238,3.0,japanese
215,ja_000978,4.3,japanese
215,ja_000205,4.2,japanese
215,it_002594,2.5,italian
215,it_004891,3.4,italian
215,it_001408,3.1,italian
215,it_002428,3.0,italian
215,it_002189,5.0,italian
216,it_002594,3.1,italian
216,ja_002974,3.2,japanese
216,ja_003439,4.6,japanese
216,it_003577,5.0,italian
216,it_004857,4.8,italian
216,it_004648,1.7,italian
216,it_001304,3.6,italian
216,ja_000007,3.4,japanese
216,ja_004492,4.1,japanese
216,ja_000062,3.7,japanese
216,ja_002657,3.5,japanese
216,ja_003078,2.8,japanese
216,ja_004720,4.6,japanese
216,it_001256,2.5,italian
216,it_001370,2.7,italian
216,it_002271,3.7,italian
216,it_004972,3.8,italian
216,it_003893,3.2,italian
216,it_000762,3.4,italian
216,ja_000185,4.2,japanese
217,ja_004580,1.1,japanese
217,ja_001925,4.4,japanese
217,ja_004438,5.0,japanese
217,ja_000540,3.8,japanese
217,it_003417,3.8,italian
217,it_002435,3.7,italian
217,it_004292,4.0,italian
217,it_000892,3.2,italian
217,ja_000614,3.0,japanese
217,it_002991,3.4,italian
217,ja_001355,3.6,japanese
217,it_000886,1.7,italian
217,ja_001894,3.2,japanese
217,it_002314,3.1,italian
217,ja_000511,3.5,japanese
217,ja_004466,3.4,japanese
217,it_002490,2.0,italian
217,ja_004094,5.0,japanese
217,it_004457,3.5,italian
217,ja_002777,1.9,japanese
218,ja_003517,4.2,japanese
218,ja_002555,1.7,japanese
218,ja_004717,4.2,japanese
218,ja_000380,5.0,japanese
218,ja_002637,4.6,japanese
218,ja_003469,3.3,japanese
218,ja_003642,2.4,japanese
218,ja_000383,4.0,japanese
218,it_001902,2.8,italian
218,ja_000360,2.7,japanese
218,ja_000846,5.0,japanese
218,ja_000153,2.7,japanese
218,ja_000833,4.7,japanese
218,ja_001036,5.0,japanese
218,it_002508,3.1,italian
218,it_001382,2.9,italian
218,it_001797,3.5,italian
218,it_004886,2.7,italian
218,ja_002978,2.1,japanese
218,it_000313,5.0,italian
219,ja_002711,1.5,japanese
219,ja_002206,2.8,japanese
219,it_004094,3.0,italian
219,ja_000729,2.6,japanese
219,it_001973,3.3,italian
219,ja_003831,1.0,japanese
219,it_004300,3.5,italian
219,ja_003242,3.0,japanese
219,ja_003030,3.4,japanese
219,it_004872,3.4,italian
219,ja_000408,2.4,japanese
219,it_002375,3.9,italian
219,ja_003871,4.2,japanese
219,ja_002622,2.9,japanese
219,it_004188,2.9,italian
219,ja_003912,4.2,japanese
219,it_002374,5.0,italian
219,it_003379,2.7,italian
219,ja_004319,2.4,japanese
219,ja_001277,1.2,japanese
220,it_003995,3.1,italian
220,ja_004591,4.5,japanese
220,ja_004559,4.3,japanese
220,it_004170,4.0,italian
220,it_004542,4.0,italian
220,ja_004600,3.2,japanese
220,it_001418,4.7,italian
220,ja_002935,4.3,japanese
220,ja_000374,4.1,japanese
220,it_000801,3.8,italian
220,it_002718,4.7,italian
220,ja_000147,5.0,japanese
220,it_000759,5.0,italian
220,it_000564,4.2,italian
220,it_000301,2.3,italian
220,it_003118,3.6,italian
220,ja_000584,4.0,japanese
220,it_001195,2.9,italian
220,ja_004221,4.7,japanese
220,ja_003602,3.1,japanese
221,ja_000309,5.0,japanese
221,it_000413,2.0,italian
221,it_003651,3.2,italian
221,ja_000388,3.6,japanese
221,ja_004121,3.7,japanese
221,it_004363,4.2,italian
221,it_003860,3.2,italian
221,it_002474,2.7,italian
221,ja_001226,2.4,japanese
221,it_000140,3.0,italian
221,it_004463,3.9,italian
221,it_002308,3.3,italian
221,it_003612,4.3,italian
221,it_001611,4.1,italian
221,it_001661,3.2,italian
221,it_000279,4.9,italian
221,it_004010,3.4,italian
221,it_004996,3.0,italian
221,it_003159,3.1,italian
221,ja_002358,3.2,japanese
222,ja_004062,3.3,japanese
222,ja_000104,4.9,japanese
222,it_004799,2.0,italian
222,it_002062,1.1,italian
222,it_001155,4.2,italian
222,it_000931,3.8,italian
222,it_003051,5.0,italian
222,it_000210,3.6,italian
222,it_000914,2.4,italian
222,it_002460,5.0,italian
222,it_002065,2.1,italian
222,ja_001289,4.8,japanese
222,it_000891,3.1,italian
222,it_001045,1.7,italian
222,it_004380,1.3,italian
222,it_002957,4.4,italian
222,it_004402,2.5,italian
222,ja_003398,3.5,japanese
222,ja_004786,2.4,japanese
222,it_004783,5.0,italian
223,it_000891,3.4,italian
223,it_000072,5.0,italian
223,it_001912,5.0,italian
223,ja_004512,3.2,japanese
223,it_004238,3.5,italian
223,ja_002869,2.7,japanese
223,it_001378,2.0,italian
223,it_001328,3.3,italian
223,it_002864,3.1,italian
223,it_004832,3.6,italian
223,it_004080,3.9,italian
223,ja_004445,3.5,japanese
223,it_002917,4.2,italian
223,ja_003595,3.2,japanese
223,ja_000071,4.3,japanese
223,it_004211,5.0,italian
223,it_000788,3.8,italian
223,it_004971,4.1,italian
223,it_001178,1.6,italian
223,ja_002176,3.9,japanese
224,it_004712,4.6,italian
224,ja_003021,3.6,japanese
224,it_002730,3.1,italian
224,ja_002100,2.5,japanese
224,ja_003459,4.3,japanese
224,ja_002915,3.0,japanese
224,ja_001770,5.0,japanese
224,ja_000328,4.9,japanese
224,it_000355,4.3,italian
224,ja_004123,3.0,japanese
224,ja_001558,4.4,japanese
224,it_004871,3.6,italian
224,ja_000357,3.1,japanese
224,it_000055,3.3,italian
224,ja_002458,3.8,japanese
224,it_004886,1.9,italian
224,ja_000000,3.8,japanese
224,it_002987,4.9,italian
224,it_004682,5.0,italian
224,it_003818,4.5,italian
225,it_004884,3.7,italian
225,it_002040,3.2,italian
225,it_003839,4.7,italian
225,it_002186,2.7,italian
225,ja_001337,4.6,japanese
225,it_004958,3.8,italian
225,ja_004661,4.6,japanese
225,ja_002717,4.1,japanese
225,it_002693,4.5,italian
225,ja_000208,4.9,japanese
225,ja_004325,4.5,japanese
225,ja_003033,4.5,japanese
225,it_000626,1.3,italian
225,it_000860,2.9,italian
225,ja_003704,3.4,japanese
225,ja_003891,3.9,japanese
225,it_004488,3.5,italian
225,ja_004864,2.4,japanese
225,ja_004607,5.0,japanese
225,ja_000035,4.9,japanese
226,ja_000168,3.7,japanese
226,ja_003806,3.7,japanese
226,it_001683,5.0,italian
226,ja_002721,1.4,japanese
226,ja_003323,4.9,japanese
226,it_003916,3.8,italian
226,it_004005,2.1,italian
226,it_002281,3.2,italian
226,it_004119,4.0,italian
226,it_004808,3.3,italian
226,it_000112,3.8,italian
226,ja_003054,4.5,japanese
226,ja_004096,4.5,japanese
226,ja_001470,4.6,japanese
226,ja_004951,3.4,japanese
226,ja_004709,3.3,japanese
226,it_001617,3.9,italian
226,ja_004099,5.0,japanese
226,ja_004352,5.0,japanese
226,ja_000750,4.5,japanese
227,it_001996,5.0,italian
227,ja_001172,3.0,japanese
227,it_001955,2.8,italian
227,ja_000138,3.5,japanese
227,it_004004,3.2,italian
227,ja_002744,5.0,japanese
227,ja_000376,4.8,japanese
227,ja_004394,2.1,japanese
227,ja_004014,1.7,japanese
227,ja_004971,2.6,japanese
227,it_002917,3.7,italian
227,ja_001688,3.5,japanese
227,ja_001389,2.6,japanese
227,ja_001835,4.2,japanese
227,it_003702,4.7,italian
227,ja_003610,4.6,japanese
227,ja_004698,3.3,japanese
227,ja_002793,4.8,japanese
227,it_003808,3.8,italian
227,it_002114,2.9,italian
228,ja_004774,1.8,japanese
228,it_003477,4.0,italian
228,ja_004175,4.5,japanese
228,it_004556,4.5,italian
228,it_001231,3.1,italian
228,ja_004906,3.8,japanese
228,ja_004273,3.1,japanese
228,ja_002126,5.0,japanese
228,it_003219,3.9,italian
228,it_002173,3.5,italian
228,ja_000906,5.0,japanese
228,it_000810,4.8,italian
228,it_004743,4.6,italian
228,ja_004201,3.6,japanese
228,it_003296,2.1,italian
228,ja_000676,3.5,japanese
228,ja_000233,4.0,japanese
228,ja_003512,4.8,japanese
228,ja_000195,4.9,japanese
228,it_002983,3.4,italian
229,ja_002897,5.0,japanese
229,it_000578,5.0,italian
229,ja_003477,2.1,japanese
229,it_003733,3.2,italian
229,it_000372,3.5,italian
229,ja_003681,3.9,japanese
229,it_003727,3.7,italian
229,it_003339,3.1,italian
229,ja_001228,3.4,japanese
229,it_002534,2.1,italian
229,it_001196,4.1,italian
229,it_000035,3.3,italian
229,it_003327,5.0,italian
229,ja_000476,5.0,japanese
229,ja_002998,5.0,japanese
229,it_001879,5.0,italian
229,ja_000199,3.8,japanese
229,it_003756,5.0,italian
229,ja_003544,3.9,japanese
229,it_003235,3.9,italian
230,it_003190,2.9,italian
230,ja_001353,5.0,japanese
230,ja_003293,2.2,japanese
230,ja_001320,5.0,japanese
230,it_000113,3.3,italian
230,it_003107,3.7,italian
230,it_000771,1.6,italian
230,it_002508,4.1,italian
230,ja_000796,4.4,japanese
230,ja_003885,5.0,japanese
230,ja_003897,2.9,japanese
230,ja_003179,4.3,japanese
230,ja_001543,5.0,japanese
230,ja_001127,4.0,japanese
230,it_003377,5.0,italian
230,it_004019,2.3,italian
230,ja_004330,3.7,japanese
230,ja_004055,5.0,japanese
230,ja_003132,3.2,japanese
230,ja_004587,3.2,japanese
231,ja_000078,4.2,japanese
231,it_003632,3.8,italian
231,it_000459,3.4,italian
231,it_002808,3.2,italian
231,it_003032,5.0,italian
231,it_000853,3.7,italian
231,ja_004596,3.4,japanese
231,ja_000336,5.0,japanese
231,ja_004565,3.7,japanese
231,it_002530,4.5,italian
231,it_002386,4.8,italian
231,it_001274,2.7,italian
231,it_001976,2.5,italian
231,ja_004282,3.4,japanese
231,ja_004814,3.8,japanese
231,ja_002917,2.2,japanese
231,it_004474,2.4,italian
231,ja_004530,3.1,japanese
231,it_002896,3.8,italian
231,ja_002546,5.0,japanese
232,it_000213,2.7,italian
232,it_002307,3.3,italian
232,ja_000327,2.5,japanese
232,ja_004404,4.4,japanese
232,ja_004912,3.5,japanese
232,ja_003813,5.0,japanese
232,ja_003897,2.0,japanese
232,it_001336,4.7,italian
232,ja_001046,1.9,japanese
232,ja_001972,3.7,japanese
232,it_000592,5.0,italian
232,it_001407,3.5,italian
232,ja_000546,2.9,japanese
232,it_001990,4.3,italian
232,ja_002522,3.7,japanese
232,ja_003810,3.6,japanese
232,ja_001745,1.7,japanese
232,ja_001146,2.9,japanese
232,it_001478,4.4,italian
232,ja_002572,2.8,japanese
233,it_000992,4.1,italian
233,it_003557,3.6,italian
233,it_003716,5.0,italian
233,ja_001070,3.6,japanese
233,ja_004272,3.6,japanese
233,it_000884,3.7,italian
233,it_003736,3.1,italian
233,it_003187,4.3,italian
233,ja_003255,2.8,japanese
233,ja_000793,2.7,japanese
233,it_001938,4.1,italian
233,ja_004584,4.0,japanese
233,it_004859,2.3,italian
233,ja_004253,4.6,japanese
233,it_000694,3.6,italian
233,it_004933,3.5,italian
233,ja_004457,3.7,japanese
233,it_000986,3.4,italian
233,it_003755,3.2,italian
233,it_002126,3.5,italian
234,it_004646,4.4,italian
234,it_003254,2.3,italian
234,ja_003287,4.9,japanese
234,ja_001924,3.7,japanese
234,ja_001412,3.5,japanese
234,ja_003841,3.1,japanese
234,ja_004803,4.5,japanese
234,ja_000066,4.8,japanese
234,ja_001330,4.0,japanese
234,ja_000688,4.5,japanese
234,ja_003204,2.0,japanese
234,ja_002892,4.1,japanese
234,ja_000357,3.8,japanese
234,it_004573,4.3,italian
234,it_004367,1.6,italian
234,ja_002420,3.4,japanese
234,ja_000083,3.5,japanese
234,it_001489,2.3,italian
234,it_000875,3.3,italian
234,ja_004911,2.7,japanese
235,ja_003714,4.3,japanese
235,it_004779,4.4,italian
235,it_003882,3.4,italian
235,it_003781,2.3,italian
235,it_003680,4.1,italian
235,it_002388,3.6,italian
235,it_004903,1.5,italian
235,it_000973,2.2,italian
235,ja_004141,2.1,japanese
235,ja_001597,3.6,japanese
235,it_001752,3.0,italian
235,ja_001413,4.7,japanese
235,it_004337,2.7,italian
235,ja_002250,3.6,japanese
235,it_004998,1.5,italian
235,ja_003616,3.6,japanese
235,ja_002181,2.8,japanese
235,it_003070,4.6,italian
235,it_002469,2.9,italian
235,it_001099,3.9,italian
236,it_000571,4.5,italian
236,it_001109,4.0,italian
236,ja_001321,2.2,japanese
236,ja_001200,3.3,japanese
236,ja_000383,2.9,japanese
236,ja_000076,4.7,japanese
236,it_000413,1.8,italian
236,it_001179,2.8,italian
236,ja_003168,3.5,japanese
236,it_001269,1.5,italian
236,ja_003598,2.3,japanese
236,ja_004354,1.3,japanese
236,ja_001130,3.8,japanese
236,ja_002133,4.4,japanese
236,it_001869,3.1,italian
236,ja_001341,5.0,japanese
236,ja_001555,3.7,japanese
236,it_004556,2.8,italian
236,ja_000481,4.9,japanese
236,it_003298,4.9,italian
237,it_000019,2.1,italian
237,it_000776,4.7,italian
237,ja_001726,4.1,japanese
237,ja_004575,2.4,japanese
237,it_001506,3.3,italian
237,ja_004018,5.0,japanese
237,it_004673,3.1,italian
237,ja_001025,1.7,japanese
237,it_002870,5.0,italian
237,it_004522,4.8,italian
237,it_002280,1.9,italian
237,it_003312,4.9,italian
237,it_001656,4.0,italian
237,it_002096,4.6,italian
237,ja_002610,3.3,japanese
237,ja_000611,2.7,japanese
237,it_004741,4.8,italian
237,it_001286,5.0,italian
237,it_000480,4.3,italian
237,ja_003611,2.8,japanese
238,ja_000538,4.7,japanese
238,it_002280,3.6,italian
238,it_003316,4.2,italian
238,it_002363,2.7,italian
238,ja_000715,3.6,japanese
238,it_002377,3.7,italian
238,ja_000949,3.6,japanese
238,it_002028,3.3,italian
238,it_000000,3.1,italian
238,it_000088,1.8,italian
238,ja_001366,3.5,japanese
238,ja_002496,5.0,japanese
238,ja_002267,2.0,japanese
238,ja_001470,3.9,japanese
238,it_001428,2.4,italian
238,it_004167,5.0,italian
238,it_001658,2.4,italian
238,ja_003491,3.7,japanese
238,it_001054,4.0,italian
238,ja_002475,3.4,japanese
239,it_001888,2.8,italian
239,it_000621,2.2,italian
239,ja_004098,3.4,japanese
239,ja_002640,4.4,japanese
239,it_004221,4.8,italian
239,ja_002300,3.3,japanese
239,it_000641,4.1,italian
239,it_000365,2.7,italian
239,ja_001204,3.0,japanese
239,it_001923,4.5,italian
239,ja_000591,4.0,japanese
239,it_003478,2.0,italian
239,it_000700,2.8,italian
239,ja_003043,3.0,japanese
239,ja_001689,4.7,japanese
239,ja_001526,5.0,japanese
239,ja_001320,4.1,japanese
239,ja_004781,4.8,japanese
239,ja_000230,1.4,japanese
239,it_004641,3.9,italian
240,it_001861,3.0,italian
240,it_003839,3.9,italian
240,ja_002762,4.3,japanese
240,it_001297,3.6,italian
240,it_001965,4.4,italian
240,ja_002437,5.0,japanese
240,ja_002428,5.0,japanese
240,it_001926,2.7,italian
240,ja_001598,1.1,japanese
240,ja_004586,4.1,japanese
240,it_001208,2.7,italian
240,it_002724,4.3,italian
240,it_003650,2.3,italian
240,ja_002643,4.7,japanese
240,it_002121,4.0,italian
240,it_000016,3.6,italian
240,it_000167,3.6,italian
240,it_000383,4.2,italian
240,ja_003689,5.0,japanese
240,it_002876,3.2,italian
241,it_004174,1.8,italian
241,ja_004665,5.0,japanese
241,it_000628,4.8,italian
241,ja_000882,2.8,japanese
241,it_001857,4.1,italian
241,ja_004866,1.2,japanese
241,ja_003842,4.2,japanese
241,ja_004965,1.9,japanese
241,it_004578,3.2,italian
241,ja_004447,4.6,japanese
241,it_004281,5.0,italian
241,ja_000209,2.2,japanese
241,it_004176,3.6,italian
241,it_001042,4.8,italian
241,it_002761,3.9,italian
241,ja_004405,3.7,japanese
241,it_000297,1.6,italian
241,it_000153,5.0,italian
241,it_004689,4.5,italian
241,it_003589,2.9,italian
242,it_003335,4.1,italian
242,it_003773,3.1,italian
242,it_002473,4.6,italian
242,it_001665,4.5,italian
242,ja_001822,2.6,japanese
242,it_000534,2.2,italian
242,ja_002456,2.9,japanese
242,it_002893,2.1,italian
242,it_001015,3.0,italian
242,it_001789,5.0,italian
242,it_002898,4.3,italian
242,it_004697,3.9,italian
242,it_003552,3.0,italian
242,it_004858,4.2,italian
242,it_000809,4.9,italian
242,it_001862,2.3,italian
242,ja_003883,4.5,japanese
242,it_001240,2.6,italian
242,ja_003162,5.0,japanese
242,it_002016,4.3,italian
243,ja_001294,4.3,japanese
243,it_003755,2.6,italian
243,ja_000684,4.6,japanese
243,it_003473,2.3,italian
243,it_003440,2.3,italian
243,it_004407,2.6,italian
243,it_002138,4.8,italian
243,ja_003586,4.6,japanese
243,ja_002639,5.0,japanese
243,ja_004548,1.2,japanese
243,ja_003454,2.5,japanese
243,it_004644,4.4,italian
243,ja_003780,3.3,japanese
243,it_004905,4.8,italian
243,it_004023,5.0,italian
243,it_004937,2.2,italian
243,ja_000420,2.8,japanese
243,it_000667,4.0,italian
243,it_004702,4.6,italian
243,it_002366,2.4,italian
244,ja_001014,3.7,japanese
244,ja_003332,3.7,japanese
244,ja_001553,4.7,japanese
244,ja_001079,3.2,japanese
244,it_002801,2.5,italian
244,it_003409,3.7,italian
244,it_004614,3.8,italian
244,ja_004093,3.1,japanese
244,it_002258,3.2,italian
244,it_001134,2.8,italian
244,it_000912,3.4,italian
244,ja_003444,2.5,japanese
244,it_002869,2.5,italian
244,it_000240,2.9,italian
244,ja_004207,4.1,japanese
244,ja_000576,5.0,japanese
244,it_000933,1.8,italian
244,it_002131,2.8,italian
244,it_001570,4.8,italian
244,it_004246,4.9,italian
245,ja_003847,5.0,japanese
245,it_002072,3.8,italian
245,it_000120,3.8,italian
245,it_002597,4.1,italian
245,ja_000441,3.3,japanese
245,it_003872,4.1,italian
245,ja_001552,5.0,japanese
245,ja_003278,2.8,japanese
245,it_001545,3.7,italian
245,it_003844,2.4,italian
245,ja_004506,4.9,japanese
245,it_004855,3.9,italian
245,ja_001504,5.0,japanese
245,ja_001101,4.7,japanese
245,it_004182,3.7,italian
245,it_001561,3.6,italian
245,it_000543,5.0,italian
245,ja_002194,3.2,japanese
245,it_004433,3.5,italian
245,ja_002911,5.0,japanese
246,ja_003476,3.5,japanese
246,ja_001655,5.0,japanese
246,ja_002834,3.3,japanese
246,ja_003425,4.6,japanese
246,ja_000386,3.2,japanese
246,it_002803,4.0,italian
246,it_002837,5.0,italian
246,it_002314,3.9,italian
246,ja_004442,5.0,japanese
246,ja_003418,5.0,japanese
246,it_002932,5.0,italian
246,it_002479,1.5,italian
246,it_000933,3.3,italian
246,it_003143,3.0,italian
246,it_003686,3.8,italian
246,it_003974,3.7,italian
246,ja_003397,3.7,japanese
246,ja_002284,5.0,japanese
246,it_002264,2.5,italian
246,it_004756,5.0,italian
247,it_004178,3.0,italian
247,ja_000909,4.1,japanese
247,ja_003224,3.0,japanese
247,ja_001284,5.0,japanese
247,it_003974,4.4,italian
247,ja_004815,5.0,japanese
247,ja_001329,5.0,japanese
247,it_004542,2.7,italian
247,it_004367,3.9,italian
247,it_004392,3.9,italian
247,ja_004624,4.4,japanese
247,it_004894,3.4,italian
247,it_003261,4.2,italian
247,ja_001809,3.0,japanese
247,it_004810,2.4,italian
247,it_003109,3.4,italian
247,it_002640,4.2,italian
247,it_001064,5.0,italian
247,it_000050,5.0,italian
247,it_004486,3.8,italian
248,it_001452,3.2,italian
248,it_001913,3.8,italian
248,it_002813,4.1,italian
248,it_003049,3.3,italian
248,ja_000447,3.0,japanese
248,ja_001776,5.0,japanese
248,it_002665,2.9,italian
248,it_000988,2.4,italian
248,ja_004309,2.5,japanese
248,ja_002808,4.3,japanese
248,it_003718,3.7,italian
248,ja_000959,2.8,japanese
248,it_003757,2.9,italian
248,it_003609,5.0,italian
248,ja_000344,4.2,japanese
248,it_001166,1.5,italian
248,ja_004240,4.4,japanese
248,ja_004932,5.0,japanese
248,it_001631,1.9,italian
248,ja_000915,3.1,japanese
249,ja_002351,4.4,japanese
249,it_004687,4.3,italian
249,it_003004,4.2,italian
249,it_000735,3.2,italian
249,it_000227,3.5,italian
249,it_003619,2.1,italian
249,ja_001826,5.0,japanese
249,ja_004531,3.9,japanese
249,ja_002624,4.3,japanese
249,it_003526,4.5,italian
249,it_000620,4.1,italian
249,it_002837,4.7,italian
249,it_003135,3.6,italian
249,it_003373,4.6,italian
249,ja_002843,3.3,japanese
249,it_000038,4.6,italian
249,ja_000731,3.0,japanese
249,ja_000548,4.7,japanese
249,it_004368,2.5,italian
249,it_002440,4.7,italian
250,ja_003199,2.2,japanese
250,it_003129,3.1,italian
250,it_004559,4.1,italian
250,ja_000221,2.5,japanese
250,ja_002620,4.1,japanese
250,it_001418,4.1,italian
250,it_000871,4.9,italian
250,it_001481,3.5,italian
250,ja_003433,2.9,japanese
250,ja_004073,3.7,japanese
250,it_002483,5.0,italian
250,it_000270,3.9,italian
250,ja_004637,1.9,japanese
250,it_000778,4.2,italian
250,ja_002919,1.4,japanese
250,it_001059,3.6,italian
250,it_002948,4.4,italian
250,ja_002006,1.8,japanese
250,it_000233,5.0,italian
250,it_003391,5.0,italian
251,ja_000945,3.9,japanese
251,ja_003480,3.3,japanese
251,ja_004661,4.2,japanese
251,it_003571,5.0,italian
251,ja_001527,4.2,japanese
251,it_001026,3.2,italian
251,it_000288,2.5,italian
251,it_001373,5.0,italian
251,it_001673,4.0,italian
251,ja_003624,4.6,japanese
251,it_001827,4.6,italian
251,ja_004895,1.7,japanese
251,it_004157,3.7,italian
251,ja_001316,2.9,japanese
251,ja_000522,4.1,japanese
251,it_001589,3.9,italian
251,it_004837,5.0,italian
251,ja_003631,3.0,japanese
251,it_003882,2.4,italian
251,it_001833,3.7,italian
252,ja_000806,2.7,japanese
252,ja_000811,4.4,japanese
252,ja_004668,5.0,japanese
252,ja_001000,2.5,japanese
252,ja_004948,5.0,japanese
252,it_002563,3.1,italian
252,it_001095,3.1,italian
252,it_002467,4.5,italian
252,ja_000285,5.0,japanese
252,ja_001899,5.0,japanese
252,it_002719,3.9,italian
252,ja_003605,3.5,japanese
252,ja_000976,4.5,japanese
252,it_000035,4.2,italian
252,it_004816,4.7,italian
252,it_003965,2.7,italian
252,ja_000957,4.6,japanese
252,it_004478,3.5,italian
252,ja_000969,5.0,japanese
252,it_004070,5.0,italian
253,ja_000601,3.5,japanese
253,it_002385,4.1,italian
253,ja_000532,2.9,japanese
253,it_000335,5.0,italian
253,it_002851,4.3,italian
253,it_003945,3.1,italian
253,ja_001342,2.6,japanese
253,it_002128,4.4,italian
253,ja_000936,3.7,japanese
253,it_003786,5.0,italian
253,ja_003568,3.2,japanese
253,ja_002597,1.2,japanese
253,it_002208,1.6,italian
253,it_003574,3.9,italian
253,ja_004464,3.6,japanese
253,ja_003863,3.7,japanese
253,ja_001444,1.8,japanese
253,it_002898,3.2,italian
253,ja_004219,3.0,japanese
253,ja_002828,3.9,japanese
254,it_000789,2.7,italian
254,ja_000689,2.7,japanese
254,it_001992,5.0,italian
254,it_002672,3.2,italian
254,ja_003875,2.6,japanese
254,ja_003547,5.0,japanese
254,it_003461,4.3,italian
254,ja_004181,3.2,japanese
254,ja_004564,2.5,japanese
254,it_002852,4.5,italian
254,it_002402,3.1,italian
254,it_000721,3.4,italian
254,ja_002270,5.0,japanese
254,ja_004229,3.5,japanese
254,ja_003188,1.8,japanese
254,it_003443,3.2,italian
254,ja_003758,4.4,japanese
254,it_000738,5.0,italian
254,it_001143,2.4,italian
254,it_000747,4.3,italian
255,it_003440,4.7,italian
255,it_000433,5.0,italian
255,it_004061,2.3,italian
255,ja_004820,5.0,japanese
255,it_004316,3.7,italian
255,it_003107,3.8,italian
255,ja_003105,4.1,japanese
255,it_002363,4.5,italian
255,it_002026,4.4,italian
255,ja_003945,4.3,japanese
255,ja_001330,1.9,japanese
255,ja_004299,3.7,japanese
255,it_001620,4.2,italian
255,it_001730,5.0,italian
255,it_004092,3.2,italian
255,ja_001730,3.1,japanese
255,ja_000814,5.0,japanese
255,ja_003115,4.2,japanese
255,it_000061,4.5,italian
255,it_001779,3.0,italian
256,ja_004609,4.1,japanese
256,it_000863,3.4,italian
256,ja_001624,5.0,japanese
256,ja_003471,2.4,japanese
256,ja_002422,4.1,japanese
256,ja_001977,2.1,japanese
256,ja_000353,5.0,japanese
256,ja_003531,4.6,japanese
256,it_003248,5.0,italian
256,it_003705,3.2,italian
256,it_002473,4.4,italian
256,it_000137,2.7,italian
256,it_000950,5.0,italian
256,it_004007,4.7,italian
256,it_004542,1.4,italian
256,it_003252,3.5,italian
256,it_001742,5.0,italian
256,ja_003182,3.8,japanese
256,ja_001844,2.2,japanese
256,ja_001884,2.0,japanese
257,ja_000134,4.4,japanese
257,it_003482,3.1,italian
257,it_004918,4.4,italian
257,it_004148,3.7,italian
257,it_001097,3.8,italian
257,it_000595,4.4,italian
257,it_003247,5.0,italian
257,ja_000758,4.7,japanese
257,ja_003308,4.8,japanese
257,it_002856,2.5,italian
257,ja_002210,4.0,japanese
257,it_004746,4.0,italian
257,it_002440,3.2,italian
257,it_004195,5.0,italian
257,ja_000701,5.0,japanese
257,it_004472,5.0,italian
257,it_004792,5.0,italian
257,ja_004317,4.7,japanese
257,ja_000130,5.0,japanese
257,it_003433,5.0,italian
258,ja_003823,4.7,japanese
258,ja_002307,3.0,japanese
258,ja_004889,3.8,japanese
258,it_004473,2.5,italian
258,it_002556,4.0,italian
258,it_001915,5.0,italian
258,ja_004997,2.9,japanese
258,ja_000556,4.9,japanese
258,ja_002042,2.9,japanese
258,it_004124,4.7,italian
258,it_003443,4.9,italian
258,ja_000737,4.2,japanese
258,it_002104,3.8,italian
258,ja_003469,3.4,japanese
258,ja_002769,3.8,japanese
258,it_000349,2.7,italian
258,ja_002804,2.8,japanese
258,ja_000088,3.6,japanese
258,it_000430,4.1,italian
258,ja_003265,4.2,japanese
259,it_001389,2.7,italian
259,it_002099,3.3,italian
259,it_000164,3.0,italian
259,ja_003744,4.6,japanese
259,it_000408,5.0,italian
259,ja_002603,4.3,japanese
259,ja_003239,5.0,japanese
259,ja_003814,3.4,japanese
259,ja_001829,4.6,japanese
259,ja_004678,4.6,japanese
259,it_003190,4.2,italian
259,it_004316,3.3,italian
259,it_000542,3.9,italian
259,ja_001311,3.4,japanese
259,ja_001679,2.2,japanese
259,ja_000704,4.9,japanese
259,ja_004351,2.2,japanese
259,ja_002457,4.0,japanese
259,it_000033,3.2,italian
259,it_004049,4.5,italian
260,it_004091,3.5,italian
260,it_003965,2.1,italian
260,it_000976,5.0,italian
260,it_002494,5.0,italian
260,ja_001431,4.0,japanese
260,it_001861,3.9,italian
260,ja_002201,3.4,japanese
260,it_003811,2.8,italian
260,it_004674,2.4,italian
260,it_003817,3.7,italian
260,ja_002699,5.0,japanese
